NOMBRE,X,Y
BARRIO TERRON COLORADO,1055962,873534
BARRIO TERRON COLORADO,1055964,873538
BARRIO TERRON COLORADO,1055971,873545
BARRIO TERRON COLORADO,1055975,873546
BARRIO TERRON COLORADO,1055979,873548
BARRIO TERRON COLORADO,1055991,873548
BARRIO TERRON COLORADO,1056001,873546
BARRIO TERRON COLORADO,1056009,873542
BARRIO TERRON COLORADO,1056014,873539
BARRIO TERRON COLORADO,1056025,873534
BARRIO TERRON COLORADO,1056025,873534
BARRIO TERRON COLORADO,1056033,873529
BARRIO TERRON COLORADO,1056039,873527
BARRIO TERRON COLORADO,1056045,873524
BARRIO TERRON COLORADO,1056050,873523
BARRIO TERRON COLORADO,1056056,873522
BARRIO TERRON COLORADO,1056061,873521
BARRIO TERRON COLORADO,1056066,873522
BARRIO TERRON COLORADO,1056070,873522
BARRIO TERRON COLORADO,1056074,873523
BARRIO TERRON COLORADO,1056076,873524
BARRIO TERRON COLORADO,1056080,873524
BARRIO TERRON COLORADO,1056088,873528
BARRIO TERRON COLORADO,1056093,873530
BARRIO TERRON COLORADO,1056167,873562
BARRIO TERRON COLORADO,1056266,873600
BARRIO TERRON COLORADO,1056328,873623
BARRIO TERRON COLORADO,1056334,873631
BARRIO TERRON COLORADO,1056337,873641
BARRIO TERRON COLORADO,1056337,873649
BARRIO TERRON COLORADO,1056336,873653
BARRIO TERRON COLORADO,1056352,873659
BARRIO TERRON COLORADO,1056358,873685
BARRIO TERRON COLORADO,1056252,873716
BARRIO TERRON COLORADO,1056260,873742
BARRIO TERRON COLORADO,1056261,873746
BARRIO TERRON COLORADO,1056302,873876
BARRIO TERRON COLORADO,1056302,873957
BARRIO TERRON COLORADO,1056320,873992
BARRIO TERRON COLORADO,1056348,873977
BARRIO TERRON COLORADO,1056381,873964
BARRIO TERRON COLORADO,1056391,873961
BARRIO TERRON COLORADO,1056402,873952
BARRIO TERRON COLORADO,1056405,873939
BARRIO TERRON COLORADO,1056403,873929
BARRIO TERRON COLORADO,1056399,873920
BARRIO TERRON COLORADO,1056387,873907
BARRIO TERRON COLORADO,1056361,873885
BARRIO TERRON COLORADO,1056358,873879
BARRIO TERRON COLORADO,1056360,873861
BARRIO TERRON COLORADO,1056372,873848
BARRIO TERRON COLORADO,1056388,873836
BARRIO TERRON COLORADO,1056414,873826
BARRIO TERRON COLORADO,1056432,873818
BARRIO TERRON COLORADO,1056441,873815
BARRIO TERRON COLORADO,1056464,873811
BARRIO TERRON COLORADO,1056481,873804
BARRIO TERRON COLORADO,1056491,873799
BARRIO TERRON COLORADO,1056518,873807
BARRIO TERRON COLORADO,1056527,873809
BARRIO TERRON COLORADO,1056546,873814
BARRIO TERRON COLORADO,1056573,873824
BARRIO TERRON COLORADO,1056588,873822
BARRIO TERRON COLORADO,1056617,873797
BARRIO TERRON COLORADO,1056646,873774
BARRIO TERRON COLORADO,1056668,873767
BARRIO TERRON COLORADO,1056690,873771
BARRIO TERRON COLORADO,1056707,873773
BARRIO TERRON COLORADO,1056741,873768
BARRIO TERRON COLORADO,1056772,873760
BARRIO TERRON COLORADO,1056789,873760
BARRIO TERRON COLORADO,1056835,873755
BARRIO TERRON COLORADO,1056859,873756
BARRIO TERRON COLORADO,1056869,873749
BARRIO TERRON COLORADO,1056907,873716
BARRIO TERRON COLORADO,1056915,873714
BARRIO TERRON COLORADO,1056955,873719
BARRIO TERRON COLORADO,1056996,873723
BARRIO TERRON COLORADO,1057041,873729
BARRIO TERRON COLORADO,1057059,873731
BARRIO TERRON COLORADO,1057092,873723
BARRIO TERRON COLORADO,1057101,873721
BARRIO TERRON COLORADO,1057114,873723
BARRIO TERRON COLORADO,1057137,873733
BARRIO TERRON COLORADO,1057148,873736
BARRIO TERRON COLORADO,1057161,873737
BARRIO TERRON COLORADO,1057176,873735
BARRIO TERRON COLORADO,1057198,873740
BARRIO TERRON COLORADO,1057205,873744
BARRIO TERRON COLORADO,1057223,873755
BARRIO TERRON COLORADO,1057228,873762
BARRIO TERRON COLORADO,1057236,873772
BARRIO TERRON COLORADO,1057253,873793
BARRIO TERRON COLORADO,1057270,873803
BARRIO TERRON COLORADO,1057287,873802
BARRIO TERRON COLORADO,1057324,873787
BARRIO TERRON COLORADO,1057335,873783
BARRIO TERRON COLORADO,1057367,873798
BARRIO TERRON COLORADO,1057387,873816
BARRIO TERRON COLORADO,1057395,873822
BARRIO TERRON COLORADO,1057414,873831
BARRIO TERRON COLORADO,1057429,873833
BARRIO TERRON COLORADO,1057440,873830
BARRIO TERRON COLORADO,1057471,873821
BARRIO TERRON COLORADO,1057486,873817
BARRIO TERRON COLORADO,1057528,873804
BARRIO TERRON COLORADO,1057565,873803
BARRIO TERRON COLORADO,1057580,873837
BARRIO TERRON COLORADO,1057584,873841
BARRIO TERRON COLORADO,1057588,873847
BARRIO TERRON COLORADO,1057622,873866
BARRIO TERRON COLORADO,1057645,873893
BARRIO TERRON COLORADO,1057713,873883
BARRIO TERRON COLORADO,1057805,873885
BARRIO TERRON COLORADO,1057843,873886
BARRIO TERRON COLORADO,1057879,873886
BARRIO TERRON COLORADO,1057957,873889
BARRIO TERRON COLORADO,1058019,873890
BARRIO TERRON COLORADO,1058148,873894
BARRIO TERRON COLORADO,1058201,873895
BARRIO TERRON COLORADO,1058226,873896
BARRIO TERRON COLORADO,1058287,873898
BARRIO TERRON COLORADO,1058302,873897
BARRIO TERRON COLORADO,1058388,873900
BARRIO TERRON COLORADO,1058446,873901
BARRIO TERRON COLORADO,1058492,873902
BARRIO TERRON COLORADO,1058553,873912
BARRIO TERRON COLORADO,1058602,873925
BARRIO TERRON COLORADO,1058643,873904
BARRIO TERRON COLORADO,1058663,873891
BARRIO TERRON COLORADO,1058677,873879
BARRIO TERRON COLORADO,1058709,873891
BARRIO TERRON COLORADO,1058726,873892
BARRIO TERRON COLORADO,1058732,873876
BARRIO TERRON COLORADO,1058737,873868
BARRIO TERRON COLORADO,1058759,873842
BARRIO TERRON COLORADO,1058778,873823
BARRIO TERRON COLORADO,1058797,873805
BARRIO TERRON COLORADO,1058816,873782
BARRIO TERRON COLORADO,1058798,873772
BARRIO TERRON COLORADO,1058787,873766
BARRIO TERRON COLORADO,1058721,873730
BARRIO TERRON COLORADO,1058697,873716
BARRIO TERRON COLORADO,1058685,873710
BARRIO TERRON COLORADO,1058657,873697
BARRIO TERRON COLORADO,1058652,873690
BARRIO TERRON COLORADO,1058650,873686
BARRIO TERRON COLORADO,1058632,873671
BARRIO TERRON COLORADO,1058627,873667
BARRIO TERRON COLORADO,1058589,873679
BARRIO TERRON COLORADO,1058581,873682
BARRIO TERRON COLORADO,1058574,873684
BARRIO TERRON COLORADO,1058558,873689
BARRIO TERRON COLORADO,1058547,873692
BARRIO TERRON COLORADO,1058538,873694
BARRIO TERRON COLORADO,1058511,873692
BARRIO TERRON COLORADO,1058505,873692
BARRIO TERRON COLORADO,1058489,873691
BARRIO TERRON COLORADO,1058485,873691
BARRIO TERRON COLORADO,1058468,873689
BARRIO TERRON COLORADO,1058450,873688
BARRIO TERRON COLORADO,1058438,873684
BARRIO TERRON COLORADO,1058430,873681
BARRIO TERRON COLORADO,1058425,873679
BARRIO TERRON COLORADO,1058407,873672
BARRIO TERRON COLORADO,1058384,873664
BARRIO TERRON COLORADO,1058343,873649
BARRIO TERRON COLORADO,1058312,873638
BARRIO TERRON COLORADO,1058294,873632
BARRIO TERRON COLORADO,1058264,873621
BARRIO TERRON COLORADO,1058258,873618
BARRIO TERRON COLORADO,1058252,873614
BARRIO TERRON COLORADO,1058247,873611
BARRIO TERRON COLORADO,1058242,873606
BARRIO TERRON COLORADO,1058235,873598
BARRIO TERRON COLORADO,1058226,873589
BARRIO TERRON COLORADO,1058218,873580
BARRIO TERRON COLORADO,1058207,873568
BARRIO TERRON COLORADO,1058200,873561
BARRIO TERRON COLORADO,1058192,873552
BARRIO TERRON COLORADO,1058148,873504
BARRIO TERRON COLORADO,1058130,873485
BARRIO TERRON COLORADO,1058115,873469
BARRIO TERRON COLORADO,1058111,873465
BARRIO TERRON COLORADO,1058109,873462
BARRIO TERRON COLORADO,1058105,873457
BARRIO TERRON COLORADO,1058102,873452
BARRIO TERRON COLORADO,1058100,873447
BARRIO TERRON COLORADO,1058098,873441
BARRIO TERRON COLORADO,1058092,873419
BARRIO TERRON COLORADO,1058091,873414
BARRIO TERRON COLORADO,1058089,873408
BARRIO TERRON COLORADO,1058086,873403
BARRIO TERRON COLORADO,1058083,873399
BARRIO TERRON COLORADO,1058080,873394
BARRIO TERRON COLORADO,1058076,873391
BARRIO TERRON COLORADO,1058071,873387
BARRIO TERRON COLORADO,1058066,873385
BARRIO TERRON COLORADO,1058059,873383
BARRIO TERRON COLORADO,1058048,873380
BARRIO TERRON COLORADO,1058009,873370
BARRIO TERRON COLORADO,1057978,873362
BARRIO TERRON COLORADO,1057903,873343
BARRIO TERRON COLORADO,1057886,873333
BARRIO TERRON COLORADO,1057838,873284
BARRIO TERRON COLORADO,1057833,873281
BARRIO TERRON COLORADO,1057829,873278
BARRIO TERRON COLORADO,1057824,873276
BARRIO TERRON COLORADO,1057818,873274
BARRIO TERRON COLORADO,1057813,873273
BARRIO TERRON COLORADO,1057790,873270
BARRIO TERRON COLORADO,1057782,873260
BARRIO TERRON COLORADO,1057772,873250
BARRIO TERRON COLORADO,1057770,873246
BARRIO TERRON COLORADO,1057767,873242
BARRIO TERRON COLORADO,1057754,873223
BARRIO TERRON COLORADO,1057746,873217
BARRIO TERRON COLORADO,1057773,873157
BARRIO TERRON COLORADO,1057765,873147
BARRIO TERRON COLORADO,1057762,873141
BARRIO TERRON COLORADO,1057761,873131
BARRIO TERRON COLORADO,1057756,873120
BARRIO TERRON COLORADO,1057754,873114
BARRIO TERRON COLORADO,1057750,873103
BARRIO TERRON COLORADO,1057748,873092
BARRIO TERRON COLORADO,1057747,873085
BARRIO TERRON COLORADO,1057745,873075
BARRIO TERRON COLORADO,1057743,873063
BARRIO TERRON COLORADO,1057737,873051
BARRIO TERRON COLORADO,1057736,873042
BARRIO TERRON COLORADO,1057729,873031
BARRIO TERRON COLORADO,1057726,873022
BARRIO TERRON COLORADO,1057721,873014
BARRIO TERRON COLORADO,1057714,873008
BARRIO TERRON COLORADO,1057710,873000
BARRIO TERRON COLORADO,1057707,872995
BARRIO TERRON COLORADO,1057703,872993
BARRIO TERRON COLORADO,1057694,872989
BARRIO TERRON COLORADO,1057688,872987
BARRIO TERRON COLORADO,1057673,872984
BARRIO TERRON COLORADO,1057644,872981
BARRIO TERRON COLORADO,1057640,872979
BARRIO TERRON COLORADO,1057632,872976
BARRIO TERRON COLORADO,1057626,872974
BARRIO TERRON COLORADO,1057601,872972
BARRIO TERRON COLORADO,1057596,872974
BARRIO TERRON COLORADO,1057589,872974
BARRIO TERRON COLORADO,1057583,872974
BARRIO TERRON COLORADO,1057580,872977
BARRIO TERRON COLORADO,1057576,872979
BARRIO TERRON COLORADO,1057571,872983
BARRIO TERRON COLORADO,1057571,872986
BARRIO TERRON COLORADO,1057130,873236
BARRIO TERRON COLORADO,1057142,873237
BARRIO TERRON COLORADO,1057157,873238
BARRIO TERRON COLORADO,1057170,873239
BARRIO TERRON COLORADO,1057178,873239
BARRIO TERRON COLORADO,1057184,873240
BARRIO TERRON COLORADO,1057186,873240
BARRIO TERRON COLORADO,1057189,873241
BARRIO TERRON COLORADO,1057192,873244
BARRIO TERRON COLORADO,1057194,873247
BARRIO TERRON COLORADO,1057199,873253
BARRIO TERRON COLORADO,1057203,873259
BARRIO TERRON COLORADO,1057205,873263
BARRIO TERRON COLORADO,1057208,873267
BARRIO TERRON COLORADO,1057212,873270
BARRIO TERRON COLORADO,1057225,873281
BARRIO TERRON COLORADO,1057232,873286
BARRIO TERRON COLORADO,1057244,873293
BARRIO TERRON COLORADO,1057252,873298
BARRIO TERRON COLORADO,1057262,873303
BARRIO TERRON COLORADO,1057273,873308
BARRIO TERRON COLORADO,1057283,873315
BARRIO TERRON COLORADO,1057285,873317
BARRIO TERRON COLORADO,1057287,873318
BARRIO TERRON COLORADO,1057290,873321
BARRIO TERRON COLORADO,1057294,873326
BARRIO TERRON COLORADO,1057297,873330
BARRIO TERRON COLORADO,1057301,873343
BARRIO TERRON COLORADO,1057296,873340
BARRIO TERRON COLORADO,1057289,873333
BARRIO TERRON COLORADO,1057277,873325
BARRIO TERRON COLORADO,1057272,873336
BARRIO TERRON COLORADO,1057262,873349
BARRIO TERRON COLORADO,1057250,873363
BARRIO TERRON COLORADO,1057246,873368
BARRIO TERRON COLORADO,1057233,873384
BARRIO TERRON COLORADO,1057219,873400
BARRIO TERRON COLORADO,1057203,873418
BARRIO TERRON COLORADO,1057195,873428
BARRIO TERRON COLORADO,1057189,873435
BARRIO TERRON COLORADO,1057182,873442
BARRIO TERRON COLORADO,1057180,873443
BARRIO TERRON COLORADO,1057173,873450
BARRIO TERRON COLORADO,1057168,873454
BARRIO TERRON COLORADO,1057147,873466
BARRIO TERRON COLORADO,1057149,873472
BARRIO TERRON COLORADO,1057149,873475
BARRIO TERRON COLORADO,1057148,873486
BARRIO TERRON COLORADO,1057138,873483
BARRIO TERRON COLORADO,1057126,873482
BARRIO TERRON COLORADO,1057115,873480
BARRIO TERRON COLORADO,1057102,873478
BARRIO TERRON COLORADO,1057095,873478
BARRIO TERRON COLORADO,1057081,873476
BARRIO TERRON COLORADO,1057066,873476
BARRIO TERRON COLORADO,1057060,873477
BARRIO TERRON COLORADO,1057050,873478
BARRIO TERRON COLORADO,1057048,873478
BARRIO TERRON COLORADO,1057021,873482
BARRIO TERRON COLORADO,1056989,873483
BARRIO TERRON COLORADO,1056970,873414
BARRIO TERRON COLORADO,1056918,873443
BARRIO TERRON COLORADO,1056844,873475
BARRIO TERRON COLORADO,1056782,873451
BARRIO TERRON COLORADO,1056819,873254
BARRIO TERRON COLORADO,1056857,873262
BARRIO TERRON COLORADO,1056888,873278
BARRIO TERRON COLORADO,1056918,873281
BARRIO TERRON COLORADO,1056939,873273
BARRIO TERRON COLORADO,1056974,873257
BARRIO TERRON COLORADO,1057007,873254
BARRIO TERRON COLORADO,1057012,873253
BARRIO TERRON COLORADO,1057023,873251
BARRIO TERRON COLORADO,1057039,873251
BARRIO TERRON COLORADO,1057045,873252
BARRIO TERRON COLORADO,1057056,873255
BARRIO TERRON COLORADO,1057059,873256
BARRIO TERRON COLORADO,1057067,873257
BARRIO TERRON COLORADO,1057076,873254
BARRIO TERRON COLORADO,1057084,873250
BARRIO TERRON COLORADO,1057090,873246
BARRIO TERRON COLORADO,1057098,873241
BARRIO TERRON COLORADO,1057105,873238
BARRIO TERRON COLORADO,1057106,873238
BARRIO TERRON COLORADO,1057110,873237
BARRIO TERRON COLORADO,1057113,873237
BARRIO TERRON COLORADO,1057116,873236
BARRIO TERRON COLORADO,1057130,873236
BARRIO TIERRA BLANCA,1057523,870155
BARRIO TIERRA BLANCA,1057525,870154
BARRIO TIERRA BLANCA,1057528,870154
BARRIO TIERRA BLANCA,1057531,870153
BARRIO TIERRA BLANCA,1057535,870152
BARRIO TIERRA BLANCA,1057536,870152
BARRIO TIERRA BLANCA,1057540,870151
BARRIO TIERRA BLANCA,1057541,870150
BARRIO TIERRA BLANCA,1057557,870144
BARRIO TIERRA BLANCA,1057562,870143
BARRIO TIERRA BLANCA,1057567,870142
BARRIO TIERRA BLANCA,1057570,870141
BARRIO TIERRA BLANCA,1057578,870140
BARRIO TIERRA BLANCA,1057584,870140
BARRIO TIERRA BLANCA,1057587,870139
BARRIO TIERRA BLANCA,1057590,870139
BARRIO TIERRA BLANCA,1057594,870139
BARRIO TIERRA BLANCA,1057598,870139
BARRIO TIERRA BLANCA,1057601,870139
BARRIO TIERRA BLANCA,1057604,870140
BARRIO TIERRA BLANCA,1057607,870140
BARRIO TIERRA BLANCA,1057612,870142
BARRIO TIERRA BLANCA,1057614,870142
BARRIO TIERRA BLANCA,1057618,870142
BARRIO TIERRA BLANCA,1057623,870142
BARRIO TIERRA BLANCA,1057630,870141
BARRIO TIERRA BLANCA,1057634,870140
BARRIO TIERRA BLANCA,1057641,870139
BARRIO TIERRA BLANCA,1057644,870138
BARRIO TIERRA BLANCA,1057648,870137
BARRIO TIERRA BLANCA,1057650,870135
BARRIO TIERRA BLANCA,1057653,870133
BARRIO TIERRA BLANCA,1057663,870124
BARRIO TIERRA BLANCA,1057667,870120
BARRIO TIERRA BLANCA,1057672,870115
BARRIO TIERRA BLANCA,1057679,870109
BARRIO TIERRA BLANCA,1057680,870107
BARRIO TIERRA BLANCA,1057683,870102
BARRIO TIERRA BLANCA,1057684,870098
BARRIO TIERRA BLANCA,1057684,870097
BARRIO TIERRA BLANCA,1057684,870096
BARRIO TIERRA BLANCA,1057684,870095
BARRIO TIERRA BLANCA,1057684,870094
BARRIO TIERRA BLANCA,1057684,870091
BARRIO TIERRA BLANCA,1057684,870084
BARRIO TIERRA BLANCA,1057684,870082
BARRIO TIERRA BLANCA,1057680,870074
BARRIO TIERRA BLANCA,1057677,870064
BARRIO TIERRA BLANCA,1057672,870056
BARRIO TIERRA BLANCA,1057669,870050
BARRIO TIERRA BLANCA,1057665,870044
BARRIO TIERRA BLANCA,1057655,870035
BARRIO TIERRA BLANCA,1057648,870027
BARRIO TIERRA BLANCA,1057640,870019
BARRIO TIERRA BLANCA,1057634,870013
BARRIO TIERRA BLANCA,1057630,870008
BARRIO TIERRA BLANCA,1057627,870000
BARRIO TIERRA BLANCA,1057622,869988
BARRIO TIERRA BLANCA,1057616,869973
BARRIO TIERRA BLANCA,1057613,869960
BARRIO TIERRA BLANCA,1057609,869947
BARRIO TIERRA BLANCA,1057605,869934
BARRIO TIERRA BLANCA,1057602,869927
BARRIO TIERRA BLANCA,1057599,869919
BARRIO TIERRA BLANCA,1057598,869916
BARRIO TIERRA BLANCA,1057596,869911
BARRIO TIERRA BLANCA,1057596,869910
BARRIO TIERRA BLANCA,1057596,869909
BARRIO TIERRA BLANCA,1057595,869906
BARRIO TIERRA BLANCA,1057595,869905
BARRIO TIERRA BLANCA,1057595,869904
BARRIO TIERRA BLANCA,1057595,869903
BARRIO TIERRA BLANCA,1057593,869899
BARRIO TIERRA BLANCA,1057588,869886
BARRIO TIERRA BLANCA,1057584,869881
BARRIO TIERRA BLANCA,1057580,869872
BARRIO TIERRA BLANCA,1057579,869870
BARRIO TIERRA BLANCA,1057578,869867
BARRIO TIERRA BLANCA,1057578,869865
BARRIO TIERRA BLANCA,1057577,869863
BARRIO TIERRA BLANCA,1057576,869862
BARRIO TIERRA BLANCA,1057576,869861
BARRIO TIERRA BLANCA,1057575,869860
BARRIO TIERRA BLANCA,1057573,869858
BARRIO TIERRA BLANCA,1057572,869858
BARRIO TIERRA BLANCA,1057572,869857
BARRIO TIERRA BLANCA,1057571,869857
BARRIO TIERRA BLANCA,1057570,869856
BARRIO TIERRA BLANCA,1057570,869855
BARRIO TIERRA BLANCA,1057570,869855
BARRIO TIERRA BLANCA,1057570,869854
BARRIO TIERRA BLANCA,1057572,869836
BARRIO TIERRA BLANCA,1057572,869828
BARRIO TIERRA BLANCA,1057572,869817
BARRIO TIERRA BLANCA,1057571,869802
BARRIO TIERRA BLANCA,1057563,869777
BARRIO TIERRA BLANCA,1057556,869757
BARRIO TIERRA BLANCA,1057549,869744
BARRIO TIERRA BLANCA,1057533,869764
BARRIO TIERRA BLANCA,1057527,869773
BARRIO TIERRA BLANCA,1057524,869778
BARRIO TIERRA BLANCA,1057520,869783
BARRIO TIERRA BLANCA,1057517,869786
BARRIO TIERRA BLANCA,1057514,869788
BARRIO TIERRA BLANCA,1057509,869792
BARRIO TIERRA BLANCA,1057507,869794
BARRIO TIERRA BLANCA,1057502,869797
BARRIO TIERRA BLANCA,1057496,869800
BARRIO TIERRA BLANCA,1057494,869801
BARRIO TIERRA BLANCA,1057492,869803
BARRIO TIERRA BLANCA,1057489,869811
BARRIO TIERRA BLANCA,1057487,869821
BARRIO TIERRA BLANCA,1057485,869827
BARRIO TIERRA BLANCA,1057484,869833
BARRIO TIERRA BLANCA,1057483,869840
BARRIO TIERRA BLANCA,1057482,869842
BARRIO TIERRA BLANCA,1057479,869849
BARRIO TIERRA BLANCA,1057478,869853
BARRIO TIERRA BLANCA,1057475,869867
BARRIO TIERRA BLANCA,1057474,869870
BARRIO TIERRA BLANCA,1057475,869875
BARRIO TIERRA BLANCA,1057476,869882
BARRIO TIERRA BLANCA,1057477,869888
BARRIO TIERRA BLANCA,1057478,869895
BARRIO TIERRA BLANCA,1057479,869901
BARRIO TIERRA BLANCA,1057480,869904
BARRIO TIERRA BLANCA,1057481,869908
BARRIO TIERRA BLANCA,1057483,869911
BARRIO TIERRA BLANCA,1057484,869914
BARRIO TIERRA BLANCA,1057486,869919
BARRIO TIERRA BLANCA,1057490,869925
BARRIO TIERRA BLANCA,1057493,869930
BARRIO TIERRA BLANCA,1057498,869940
BARRIO TIERRA BLANCA,1057499,869943
BARRIO TIERRA BLANCA,1057504,869954
BARRIO TIERRA BLANCA,1057509,869965
BARRIO TIERRA BLANCA,1057514,869975
BARRIO TIERRA BLANCA,1057515,869976
BARRIO TIERRA BLANCA,1057524,869984
BARRIO TIERRA BLANCA,1057525,869984
BARRIO TIERRA BLANCA,1057526,869985
BARRIO TIERRA BLANCA,1057527,869986
BARRIO TIERRA BLANCA,1057528,869986
BARRIO TIERRA BLANCA,1057528,869987
BARRIO TIERRA BLANCA,1057529,869987
BARRIO TIERRA BLANCA,1057531,869988
BARRIO TIERRA BLANCA,1057532,869989
BARRIO TIERRA BLANCA,1057534,869991
BARRIO TIERRA BLANCA,1057535,869992
BARRIO TIERRA BLANCA,1057536,869992
BARRIO TIERRA BLANCA,1057537,869993
BARRIO TIERRA BLANCA,1057538,869994
BARRIO TIERRA BLANCA,1057539,869995
BARRIO TIERRA BLANCA,1057540,869995
BARRIO TIERRA BLANCA,1057541,869996
BARRIO TIERRA BLANCA,1057542,869996
BARRIO TIERRA BLANCA,1057543,869996
BARRIO TIERRA BLANCA,1057544,869997
BARRIO TIERRA BLANCA,1057545,869997
BARRIO TIERRA BLANCA,1057545,869998
BARRIO TIERRA BLANCA,1057546,869999
BARRIO TIERRA BLANCA,1057547,870000
BARRIO TIERRA BLANCA,1057548,870001
BARRIO TIERRA BLANCA,1057549,870002
BARRIO TIERRA BLANCA,1057550,870003
BARRIO TIERRA BLANCA,1057550,870004
BARRIO TIERRA BLANCA,1057551,870004
BARRIO TIERRA BLANCA,1057552,870005
BARRIO TIERRA BLANCA,1057552,870006
BARRIO TIERRA BLANCA,1057553,870007
BARRIO TIERRA BLANCA,1057553,870009
BARRIO TIERRA BLANCA,1057553,870010
BARRIO TIERRA BLANCA,1057552,870012
BARRIO TIERRA BLANCA,1057552,870014
BARRIO TIERRA BLANCA,1057551,870015
BARRIO TIERRA BLANCA,1057551,870016
BARRIO TIERRA BLANCA,1057550,870017
BARRIO TIERRA BLANCA,1057549,870019
BARRIO TIERRA BLANCA,1057549,870020
BARRIO TIERRA BLANCA,1057548,870021
BARRIO TIERRA BLANCA,1057548,870022
BARRIO TIERRA BLANCA,1057547,870023
BARRIO TIERRA BLANCA,1057546,870024
BARRIO TIERRA BLANCA,1057545,870026
BARRIO TIERRA BLANCA,1057543,870028
BARRIO TIERRA BLANCA,1057542,870030
BARRIO TIERRA BLANCA,1057542,870031
BARRIO TIERRA BLANCA,1057539,870036
BARRIO TIERRA BLANCA,1057539,870036
BARRIO TIERRA BLANCA,1057539,870049
BARRIO TIERRA BLANCA,1057544,870067
BARRIO TIERRA BLANCA,1057550,870087
BARRIO TIERRA BLANCA,1057553,870096
BARRIO TIERRA BLANCA,1057510,870108
BARRIO TIERRA BLANCA,1057518,870135
BARRIO TIERRA BLANCA,1057520,870141
BARRIO TIERRA BLANCA,1057519,870142
BARRIO TIERRA BLANCA,1057522,870155
BARRIO TIERRA BLANCA,1057523,870155
BARRIO ULPIANO LLOREDA,1065192,872595
BARRIO ULPIANO LLOREDA,1065346,872649
BARRIO ULPIANO LLOREDA,1065541,872571
BARRIO ULPIANO LLOREDA,1065580,872552
BARRIO ULPIANO LLOREDA,1065636,872522
BARRIO ULPIANO LLOREDA,1065659,872504
BARRIO ULPIANO LLOREDA,1065669,872496
BARRIO ULPIANO LLOREDA,1065693,872477
BARRIO ULPIANO LLOREDA,1065719,872457
BARRIO ULPIANO LLOREDA,1065716,872454
BARRIO ULPIANO LLOREDA,1065705,872450
BARRIO ULPIANO LLOREDA,1065701,872447
BARRIO ULPIANO LLOREDA,1065702,872447
BARRIO ULPIANO LLOREDA,1065692,872440
BARRIO ULPIANO LLOREDA,1065680,872431
BARRIO ULPIANO LLOREDA,1065671,872425
BARRIO ULPIANO LLOREDA,1065660,872418
BARRIO ULPIANO LLOREDA,1065624,872400
BARRIO ULPIANO LLOREDA,1065619,872399
BARRIO ULPIANO LLOREDA,1065608,872395
BARRIO ULPIANO LLOREDA,1065594,872388
BARRIO ULPIANO LLOREDA,1065588,872384
BARRIO ULPIANO LLOREDA,1065583,872380
BARRIO ULPIANO LLOREDA,1065579,872377
BARRIO ULPIANO LLOREDA,1065574,872371
BARRIO ULPIANO LLOREDA,1065569,872366
BARRIO ULPIANO LLOREDA,1065563,872358
BARRIO ULPIANO LLOREDA,1065557,872351
BARRIO ULPIANO LLOREDA,1065552,872345
BARRIO ULPIANO LLOREDA,1065548,872340
BARRIO ULPIANO LLOREDA,1065539,872332
BARRIO ULPIANO LLOREDA,1065533,872327
BARRIO ULPIANO LLOREDA,1065516,872310
BARRIO ULPIANO LLOREDA,1065506,872302
BARRIO ULPIANO LLOREDA,1065498,872295
BARRIO ULPIANO LLOREDA,1065497,872295
BARRIO ULPIANO LLOREDA,1065495,872294
BARRIO ULPIANO LLOREDA,1065494,872294
BARRIO ULPIANO LLOREDA,1065476,872293
BARRIO ULPIANO LLOREDA,1065457,872293
BARRIO ULPIANO LLOREDA,1065450,872292
BARRIO ULPIANO LLOREDA,1065442,872291
BARRIO ULPIANO LLOREDA,1065436,872289
BARRIO ULPIANO LLOREDA,1065432,872288
BARRIO ULPIANO LLOREDA,1065427,872287
BARRIO ULPIANO LLOREDA,1065421,872284
BARRIO ULPIANO LLOREDA,1065388,872267
BARRIO ULPIANO LLOREDA,1065377,872245
BARRIO ULPIANO LLOREDA,1065363,872227
BARRIO ULPIANO LLOREDA,1065359,872224
BARRIO ULPIANO LLOREDA,1065352,872217
BARRIO ULPIANO LLOREDA,1065349,872213
BARRIO ULPIANO LLOREDA,1065345,872208
BARRIO ULPIANO LLOREDA,1065338,872199
BARRIO ULPIANO LLOREDA,1065335,872193
BARRIO ULPIANO LLOREDA,1065329,872183
BARRIO ULPIANO LLOREDA,1065327,872177
BARRIO ULPIANO LLOREDA,1065320,872161
BARRIO ULPIANO LLOREDA,1065310,872133
BARRIO ULPIANO LLOREDA,1065304,872117
BARRIO ULPIANO LLOREDA,1065300,872109
BARRIO ULPIANO LLOREDA,1065296,872102
BARRIO ULPIANO LLOREDA,1065295,872101
BARRIO ULPIANO LLOREDA,1065293,872100
BARRIO ULPIANO LLOREDA,1065287,872098
BARRIO ULPIANO LLOREDA,1065282,872096
BARRIO ULPIANO LLOREDA,1065269,872093
BARRIO ULPIANO LLOREDA,1065261,872092
BARRIO ULPIANO LLOREDA,1065256,872091
BARRIO ULPIANO LLOREDA,1065222,872088
BARRIO ULPIANO LLOREDA,1065215,872086
BARRIO ULPIANO LLOREDA,1065201,872083
BARRIO ULPIANO LLOREDA,1065192,872079
BARRIO ULPIANO LLOREDA,1065184,872075
BARRIO ULPIANO LLOREDA,1065179,872069
BARRIO ULPIANO LLOREDA,1065142,872038
BARRIO ULPIANO LLOREDA,1065138,872028
